timestamp,cell_id,cell_type,slice_type,throughput_mbps,latency_ms,packet_loss_pct,handover_count,rsrp_dbm,rsrq_db,prb_utilization_pct,active_users,sla_compliant
2024-01-02 19:20:00,CELL_008,macro,eMBB,815.19,7.221,0.7353,1,-94.6,-12.89,74.3,41,1
2024-01-02 19:21:00,CELL_005,pico,eMBB,830.31,5.033,0.4113,2,-86.3,-14.65,63.3,54,1
2024-01-02 19:22:00,CELL_016,micro,eMBB,682.29,4.873,0.2151,1,-110.1,-16.57,74.2,46,1
2024-01-02 19:23:00,CELL_011,macro,URLLC,228.02,1.995,0.1319,3,-108.7,-9.75,46.9,15,0
2024-01-02 19:24:00,CELL_005,micro,URLLC,242.62,1.789,0.0011,1,-72.6,-14.68,54.0,9,1
2024-01-02 19:25:00,CELL_004,micro,eMBB,815.3,9.284,0.0817,3,-114.2,-16.46,54.0,48,1
2024-01-02 19:26:00,CELL_006,micro,eMBB,635.98,9.412,0.531,2,-116.6,-8.07,96.7,43,1
2024-01-02 19:27:00,CELL_014,macro,eMBB,937.95,7.721,0.2172,4,-118.3,-14.34,90.0,40,1
2024-01-02 19:28:00,CELL_019,pico,URLLC,185.67,2.151,0.0001,2,-86.9,-9.82,49.7,10,1
2024-01-02 19:29:00,CELL_009,macro,eMBB,685.29,9.412,0.8634,4,-78.0,-12.79,67.9,38,1
2024-01-02 19:30:00,CELL_012,micro,HC,1113.63,5.847,0.0146,2,-104.8,-4.53,77.6,7,1
2024-01-02 19:31:00,CELL_011,macro,URLLC,265.87,2.432,0.0923,5,-91.0,-13.6,60.6,12,1
2024-01-02 19:32:00,CELL_014,macro,eMBB,811.44,6.868,0.329,1,-82.4,-3.77,65.8,40,1
2024-01-02 19:33:00,CELL_016,macro,mMTC,57.57,12.275,3.9481,4,-82.0,-4.22,33.9,188,1
2024-01-02 19:34:00,CELL_001,micro,eMBB,845.37,8.49,0.2793,6,-111.5,-3.89,75.9,45,1
2024-01-02 19:35:00,CELL_013,macro,URLLC,265.63,1.537,0.0053,3,-108.5,-6.3,50.1,11,1
2024-01-02 19:36:00,CELL_013,micro,eMBB,717.95,7.907,1.6273,2,-114.4,-5.04,63.1,38,1
2024-01-02 19:37:00,CELL_002,macro,URLLC,234.41,1.324,0.0436,2,-95.4,-12.91,53.4,10,1
2024-01-02 19:38:00,CELL_004,micro,mMTC,26.52,27.505,0.9769,1,-72.0,-17.13,29.4,213,1
2024-01-02 19:39:00,CELL_006,pico,HC,1183.96,6.121,0.0793,3,-76.9,-13.83,81.0,5,1
2024-01-02 19:40:00,CELL_005,micro,eMBB,557.76,7.944,1.1124,0,-78.2,-17.77,67.0,55,1
2024-01-02 19:41:00,CELL_003,micro,eMBB,851.66,9.206,0.8485,1,-114.2,-3.97,58.9,38,1
2024-01-02 19:42:00,CELL_001,micro,URLLC,262.04,1.467,0.1269,2,-94.7,-15.95,61.7,13,0
2024-01-02 19:43:00,CELL_004,macro,HC,1240.31,5.362,0.1024,1,-98.9,-13.18,93.3,8,1
2024-01-02 19:44:00,CELL_020,pico,HC,1575.77,3.205,0.0713,3,-104.3,-19.24,79.5,9,1
2024-01-02 19:45:00,CELL_002,macro,eMBB,889.06,8.593,0.6992,2,-89.3,-18.65,73.3,37,1
2024-01-02 19:46:00,CELL_005,micro,eMBB,848.3,6.714,0.5055,4,-79.4,-12.45,63.5,42,1
2024-01-02 19:47:00,CELL_003,micro,URLLC,275.81,1.973,0.0345,5,-118.2,-18.14,59.3,14,1
2024-01-02 19:48:00,CELL_009,macro,eMBB,795.78,6.361,1.027,3,-106.8,-17.14,67.6,41,1
2024-01-02 19:49:00,CELL_020,macro,eMBB,862.16,8.51,1.5857,4,-85.1,-18.52,72.1,53,1
2024-01-02 19:50:00,CELL_006,macro,eMBB,891.81,7.809,0.4458,6,-75.4,-7.77,65.5,41,1
2024-01-02 19:51:00,CELL_018,pico,URLLC,160.59,1.34,0.016,2,-78.5,-3.37,69.9,7,1
2024-01-02 19:52:00,CELL_006,pico,HC,1231.57,5.069,0.7753,4,-118.7,-12.88,93.6,8,0
2024-01-02 19:53:00,CELL_019,micro,HC,1313.91,5.257,0.5565,2,-107.7,-10.57,83.1,5,0
2024-01-02 19:54:00,CELL_012,micro,eMBB,871.53,6.486,0.1742,4,-87.6,-16.32,100.0,38,1
2024-01-02 19:55:00,CELL_011,pico,URLLC,235.92,1.363,0.045,4,-101.9,-19.32,60.1,14,1
2024-01-02 19:56:00,CELL_002,macro,mMTC,36.52,14.477,2.4261,3,-74.0,-19.52,47.4,200,1
2024-01-02 19:57:00,CELL_015,macro,eMBB,621.41,9.178,0.4705,1,-107.4,-17.0,72.3,46,1
2024-01-02 19:58:00,CELL_012,micro,URLLC,304.64,1.602,0.0119,7,-86.0,-8.67,42.0,10,1
2024-01-02 19:59:00,CELL_012,pico,URLLC,277.22,1.816,0.0117,4,-111.0,-11.66,42.9,17,1
2024-01-02 20:00:00,CELL_009,pico,eMBB,828.73,6.384,0.8594,1,-103.7,-10.54,86.2,50,1
2024-01-02 20:01:00,CELL_002,macro,URLLC,248.42,2.009,0.0504,4,-78.4,-3.96,47.5,9,1
2024-01-02 20:02:00,CELL_003,macro,eMBB,811.37,9.54,0.488,5,-92.0,-8.98,71.0,53,1
2024-01-02 20:03:00,CELL_012,macro,URLLC,230.5,2.336,0.0367,4,-103.4,-19.66,61.6,17,1
2024-01-02 20:04:00,CELL_016,macro,eMBB,891.36,4.864,0.818,6,-116.8,-19.06,78.1,47,1
2024-01-02 20:05:00,CELL_001,macro,eMBB,631.68,8.428,0.8327,9,-87.6,-6.24,86.3,58,1
2024-01-02 20:06:00,CELL_003,micro,eMBB,968.22,7.973,0.0591,2,-103.7,-6.79,63.3,45,1
2024-01-02 20:07:00,CELL_020,macro,mMTC,50.22,34.493,0.6159,6,-93.4,-14.67,32.0,211,1
2024-01-02 20:08:00,CELL_002,pico,URLLC,264.81,1.127,0.2202,3,-100.4,-18.75,61.0,9,0
2024-01-02 20:09:00,CELL_009,macro,URLLC,210.2,1.935,0.0,1,-110.2,-3.27,37.9,8,1
2024-01-02 20:10:00,CELL_019,micro,URLLC,336.15,2.007,0.0856,2,-115.3,-5.77,66.5,14,1
2024-01-02 20:11:00,CELL_015,macro,URLLC,326.25,2.153,0.0265,4,-92.3,-10.71,54.1,11,1
2024-01-02 20:12:00,CELL_018,macro,eMBB,766.31,8.475,0.9309,2,-83.1,-7.82,74.5,48,1
2024-01-02 20:13:00,CELL_011,macro,mMTC,54.3,5.22,0.9275,3,-89.1,-9.59,43.9,211,1
2024-01-02 20:14:00,CELL_016,pico,eMBB,805.34,6.972,0.5265,2,-111.1,-6.29,89.7,53,1
2024-01-02 20:15:00,CELL_017,pico,eMBB,1019.55,7.546,0.1228,0,-101.3,-14.81,63.9,49,1
2024-01-02 20:16:00,CELL_005,macro,mMTC,66.6,20.357,0.0149,4,-89.2,-7.81,51.3,162,1
2024-01-02 20:17:00,CELL_012,macro,eMBB,785.35,10.944,1.0438,1,-96.8,-4.06,87.0,52,1
2024-01-02 20:18:00,CELL_011,pico,eMBB,601.86,10.685,0.2388,4,-75.8,-12.8,76.1,47,1
2024-01-02 20:19:00,CELL_015,macro,URLLC,78.61,1.794,0.0989,3,-85.1,-12.33,59.9,13,0
2024-01-02 20:20:00,CELL_003,macro,URLLC,237.24,2.213,0.0438,1,-111.8,-12.79,49.4,9,1
2024-01-02 20:21:00,CELL_001,micro,mMTC,34.4,24.426,0.6205,6,-87.4,-19.88,39.6,190,1
2024-01-02 20:22:00,CELL_020,pico,URLLC,214.75,2.677,0.0338,1,-80.4,-11.62,60.9,13,1
2024-01-02 20:23:00,CELL_016,macro,URLLC,281.94,1.809,0.1913,2,-99.8,-6.83,70.5,19,0
2024-01-02 20:24:00,CELL_002,macro,mMTC,23.13,25.104,0.8288,0,-89.5,-10.18,16.2,216,1
2024-01-02 20:25:00,CELL_002,pico,eMBB,808.72,14.558,0.9274,4,-76.7,-4.19,87.4,41,1
2024-01-02 20:26:00,CELL_003,macro,eMBB,778.59,11.385,2.5904,6,-88.1,-13.83,69.3,36,0
2024-01-02 20:27:00,CELL_008,macro,URLLC,175.35,2.016,0.0437,1,-89.2,-14.93,56.3,5,1
2024-01-02 20:28:00,CELL_015,micro,eMBB,684.61,10.565,0.019,8,-70.4,-19.51,90.0,50,1
2024-01-02 20:29:00,CELL_007,pico,HC,1255.8,5.494,0.056,2,-103.8,-7.87,78.5,5,1
2024-01-02 20:30:00,CELL_006,macro,mMTC,48.58,32.982,0.0934,5,-86.7,-12.25,5.0,207,1
2024-01-02 20:31:00,CELL_009,pico,eMBB,1097.02,7.832,1.0787,3,-87.2,-12.02,71.2,54,1
2024-01-02 20:32:00,CELL_020,micro,eMBB,592.95,8.47,0.0248,3,-115.6,-17.66,67.0,56,1
2024-01-02 20:33:00,CELL_001,macro,eMBB,611.36,11.044,0.053,5,-107.8,-10.75,71.4,49,1
2024-01-02 20:34:00,CELL_008,pico,eMBB,798.06,7.489,1.0738,4,-82.4,-5.09,61.2,46,1
2024-01-02 20:35:00,CELL_003,macro,eMBB,718.92,8.89,0.3535,6,-75.1,-9.41,79.5,47,1
2024-01-02 20:36:00,CELL_004,macro,URLLC,197.6,2.307,0.1258,3,-92.6,-18.43,46.7,12,0
2024-01-02 20:37:00,CELL_015,micro,mMTC,51.71,26.323,3.9591,4,-116.0,-15.34,21.4,221,1
2024-01-02 20:38:00,CELL_006,macro,mMTC,54.17,24.591,1.0098,4,-106.4,-18.86,36.1,208,1
2024-01-02 20:39:00,CELL_015,macro,eMBB,945.46,12.653,0.1397,3,-105.7,-10.04,62.5,45,1
2024-01-02 20:40:00,CELL_003,macro,eMBB,842.87,9.584,0.1806,1,-87.3,-4.94,53.6,47,1
2024-01-02 20:41:00,CELL_014,macro,URLLC,203.07,1.429,0.0006,3,-74.4,-8.1,52.7,11,1
2024-01-02 20:42:00,CELL_020,pico,mMTC,52.57,19.621,0.24,1,-103.1,-6.92,34.5,202,1
2024-01-02 20:43:00,CELL_014,micro,mMTC,35.72,24.43,1.7772,5,-118.0,-14.31,14.1,187,1
2024-01-02 20:44:00,CELL_004,pico,HC,1085.07,4.844,0.2019,6,-72.1,-8.93,86.1,6,1
2024-01-02 20:45:00,CELL_012,macro,URLLC,247.46,1.939,0.0712,5,-107.6,-15.75,57.0,13,1
2024-01-02 20:46:00,CELL_017,macro,URLLC,229.64,2.109,0.0394,5,-100.5,-18.81,48.0,16,1
2024-01-02 20:47:00,CELL_007,macro,eMBB,886.55,9.078,0.2351,3,-119.5,-10.48,59.6,43,1
2024-01-02 20:48:00,CELL_009,macro,URLLC,193.88,2.009,0.0187,1,-71.9,-15.79,48.3,10,1
2024-01-02 20:49:00,CELL_003,macro,eMBB,896.96,4.646,0.3601,1,-74.5,-12.17,83.9,40,1
2024-01-02 20:50:00,CELL_013,micro,URLLC,213.35,1.413,0.1006,3,-74.4,-17.8,56.2,11,0
2024-01-02 20:51:00,CELL_015,pico,URLLC,276.93,1.671,0.024,3,-71.8,-17.68,53.7,8,1
2024-01-02 20:52:00,CELL_018,pico,eMBB,579.23,10.118,3.5426,2,-101.2,-10.87,59.6,41,0
2024-01-02 20:53:00,CELL_019,macro,eMBB,964.66,10.188,0.3764,1,-84.6,-8.83,81.2,35,1
2024-01-02 20:54:00,CELL_001,pico,eMBB,948.07,6.97,1.401,7,-93.0,-5.71,78.8,46,1
2024-01-02 20:55:00,CELL_006,macro,eMBB,780.16,8.856,0.1209,5,-89.8,-17.16,74.2,43,1
2024-01-02 20:56:00,CELL_002,macro,eMBB,778.27,9.554,0.6822,4,-106.1,-5.97,64.8,38,1
2024-01-02 20:57:00,CELL_014,pico,eMBB,857.95,10.019,1.1439,5,-87.6,-10.83,88.8,53,1
2024-01-02 20:58:00,CELL_006,micro,eMBB,883.15,9.781,0.4095,9,-72.6,-16.53,68.8,39,1
2024-01-02 20:59:00,CELL_014,macro,eMBB,638.06,5.395,0.0714,4,-96.5,-16.38,84.9,36,1
2024-01-02 21:00:00,CELL_004,macro,HC,1287.64,5.36,0.0199,2,-92.9,-8.08,95.7,10,1
2024-01-02 21:01:00,CELL_008,macro,eMBB,901.4,6.573,0.007,3,-72.7,-10.08,82.3,51,1
2024-01-02 21:02:00,CELL_003,micro,eMBB,760.31,8.25,0.225,6,-97.1,-3.0,55.9,60,1
2024-01-02 21:03:00,CELL_019,macro,URLLC,261.63,1.98,0.0485,3,-105.1,-14.49,58.4,14,1
2024-01-02 21:04:00,CELL_014,pico,mMTC,50.91,28.986,1.282,2,-105.8,-11.62,31.6,214,1
2024-01-02 21:05:00,CELL_020,macro,URLLC,278.44,1.813,0.0099,5,-110.1,-3.86,64.8,12,1
2024-01-02 21:06:00,CELL_017,macro,eMBB,802.28,9.545,0.0331,1,-117.2,-9.99,70.8,48,1
2024-01-02 21:07:00,CELL_008,macro,URLLC,253.28,1.714,0.0371,1,-111.7,-17.82,66.1,9,1
2024-01-02 21:08:00,CELL_014,micro,mMTC,34.34,24.162,1.9709,2,-102.7,-11.47,62.8,222,1
2024-01-02 21:09:00,CELL_006,macro,mMTC,13.35,20.689,0.335,3,-113.7,-5.67,30.5,174,1
2024-01-02 21:10:00,CELL_016,micro,URLLC,275.58,1.706,0.1038,4,-105.4,-4.02,52.7,13,0
2024-01-02 21:11:00,CELL_019,pico,mMTC,61.23,23.777,0.5298,4,-98.7,-5.21,19.8,177,1
2024-01-02 21:12:00,CELL_014,pico,mMTC,35.07,27.103,0.779,2,-95.2,-18.12,33.3,215,1
2024-01-02 21:13:00,CELL_019,pico,URLLC,265.32,2.061,0.1271,5,-98.0,-5.36,57.4,13,0
2024-01-02 21:14:00,CELL_003,pico,URLLC,270.97,2.253,0.0085,3,-78.8,-3.03,51.0,11,1
2024-01-02 21:15:00,CELL_010,micro,URLLC,416.8,1.748,0.0379,2,-100.3,-10.54,58.4,9,1
2024-01-02 21:16:00,CELL_019,pico,mMTC,77.23,29.936,1.2293,0,-117.8,-17.84,39.7,194,1
2024-01-02 21:17:00,CELL_009,macro,eMBB,764.2,4.718,0.0979,3,-93.5,-8.93,61.6,56,1
2024-01-02 21:18:00,CELL_020,macro,HC,686.61,5.068,0.0855,2,-101.5,-18.85,79.2,15,1
2024-01-02 21:19:00,CELL_013,macro,eMBB,739.9,9.918,0.8209,4,-92.7,-16.13,80.0,25,1
2024-01-02 21:20:00,CELL_007,macro,URLLC,236.85,1.987,0.0123,1,-113.2,-17.68,56.3,12,1
2024-01-02 21:21:00,CELL_014,macro,mMTC,74.63,32.23,0.0708,4,-109.3,-15.12,29.9,181,1
2024-01-02 21:22:00,CELL_009,pico,eMBB,900.94,10.671,0.1172,4,-106.6,-8.62,55.6,54,1
2024-01-02 21:23:00,CELL_019,macro,URLLC,133.78,1.921,0.0589,3,-84.6,-6.15,57.6,19,1
2024-01-02 21:24:00,CELL_015,macro,eMBB,859.11,11.459,1.2664,4,-113.4,-16.54,59.3,36,1
2024-01-02 21:25:00,CELL_020,micro,eMBB,771.67,7.947,0.4326,1,-113.1,-14.07,67.7,40,1
2024-01-02 21:26:00,CELL_014,macro,eMBB,978.06,7.275,0.3304,4,-78.0,-17.73,63.1,43,1
2024-01-02 21:27:00,CELL_006,macro,eMBB,840.42,8.196,0.2869,4,-96.5,-13.64,60.8,45,1
2024-01-02 21:28:00,CELL_004,macro,eMBB,548.84,10.032,0.82,2,-109.6,-5.24,67.7,45,1
2024-01-02 21:29:00,CELL_008,macro,HC,1149.24,4.4,0.31,6,-112.4,-4.52,100.0,12,1
2024-01-02 21:30:00,CELL_017,macro,HC,1399.91,4.482,0.2634,5,-89.3,-5.34,98.2,6,1
2024-01-02 21:31:00,CELL_009,micro,eMBB,851.8,2.521,0.3946,2,-78.5,-13.48,67.9,49,1
2024-01-02 21:32:00,CELL_001,micro,mMTC,22.37,33.457,1.1448,4,-117.6,-19.05,26.5,202,1
2024-01-02 21:33:00,CELL_020,macro,eMBB,852.68,7.2,0.3856,3,-106.3,-9.38,53.4,50,1
2024-01-02 21:34:00,CELL_014,macro,eMBB,829.19,11.314,0.0235,5,-115.3,-15.45,64.5,58,1
2024-01-02 21:35:00,CELL_011,macro,eMBB,805.29,7.972,0.1425,2,-75.3,-10.95,69.0,58,1
2024-01-02 21:36:00,CELL_003,micro,HC,1336.73,4.425,0.2622,1,-72.2,-7.53,78.6,9,1
2024-01-02 21:37:00,CELL_009,macro,HC,1044.58,6.189,0.1891,6,-83.4,-9.19,81.2,7,1
2024-01-02 21:38:00,CELL_014,macro,eMBB,876.75,9.234,0.1866,8,-99.4,-7.49,75.5,48,1
2024-01-02 21:39:00,CELL_009,micro,eMBB,562.65,10.828,0.6397,5,-102.1,-7.79,86.8,54,1
2024-01-02 21:40:00,CELL_004,macro,eMBB,817.47,7.899,0.2101,4,-93.6,-19.22,82.2,53,1
2024-01-02 21:41:00,CELL_004,macro,URLLC,226.51,0.844,0.0579,3,-92.4,-14.27,55.0,15,1
2024-01-02 21:42:00,CELL_008,macro,URLLC,244.91,1.78,0.1,2,-70.6,-3.0,64.3,13,1
2024-01-02 21:43:00,CELL_002,pico,eMBB,826.68,9.801,0.0226,0,-101.2,-18.42,76.0,40,1
2024-01-02 21:44:00,CELL_009,pico,mMTC,42.27,25.051,0.3784,1,-96.4,-15.48,38.2,218,1
2024-01-02 21:45:00,CELL_014,micro,eMBB,964.6,10.625,1.0371,0,-103.7,-16.28,51.8,38,1
2024-01-02 21:46:00,CELL_009,macro,HC,962.15,4.779,0.1283,2,-113.9,-14.3,76.6,9,1
2024-01-02 21:47:00,CELL_016,micro,URLLC,271.71,1.658,0.0207,5,-84.8,-10.91,58.0,10,1
2024-01-02 21:48:00,CELL_017,pico,URLLC,220.88,1.841,0.0351,2,-111.5,-6.99,39.9,9,1
2024-01-02 21:49:00,CELL_016,pico,mMTC,43.63,34.188,2.5718,3,-87.2,-7.17,31.4,211,1
2024-01-02 21:50:00,CELL_012,macro,mMTC,74.66,31.961,0.2882,3,-118.5,-19.18,16.1,204,1
2024-01-02 21:51:00,CELL_003,pico,eMBB,637.92,10.926,0.0225,0,-106.2,-4.36,74.8,45,1
2024-01-02 21:52:00,CELL_011,macro,eMBB,842.73,6.944,0.354,3,-86.8,-16.74,92.8,37,1
2024-01-02 21:53:00,CELL_014,macro,HC,1203.82,6.648,0.1228,5,-100.1,-10.87,61.2,15,1
2024-01-02 21:54:00,CELL_018,micro,eMBB,782.06,6.603,0.0457,2,-114.8,-16.1,61.3,47,1
2024-01-02 21:55:00,CELL_005,macro,eMBB,770.02,9.718,0.6992,2,-104.6,-13.89,75.8,45,1
2024-01-02 21:56:00,CELL_016,pico,URLLC,318.05,1.513,0.0094,5,-97.5,-18.24,65.1,12,1
2024-01-02 21:57:00,CELL_020,macro,mMTC,49.43,26.496,2.9293,2,-79.5,-4.78,31.1,186,1
2024-01-02 21:58:00,CELL_005,micro,mMTC,86.06,18.932,1.7667,4,-70.9,-16.91,27.7,189,1
2024-01-02 21:59:00,CELL_003,pico,HC,1401.95,5.543,0.1649,4,-111.9,-15.06,79.5,10,1
2024-01-02 22:00:00,CELL_012,pico,URLLC,213.8,1.864,0.0772,5,-113.7,-10.56,63.1,5,1
2024-01-02 22:01:00,CELL_001,macro,eMBB,570.82,5.639,0.0496,4,-88.8,-9.9,56.8,48,1
2024-01-02 22:02:00,CELL_009,macro,URLLC,188.13,2.292,0.0069,4,-87.3,-18.99,49.1,14,1
2024-01-02 22:03:00,CELL_009,micro,mMTC,52.6,26.971,0.0879,2,-72.9,-4.6,25.4,207,1
2024-01-02 22:04:00,CELL_004,macro,eMBB,888.9,5.636,1.7595,5,-110.3,-10.7,68.7,47,1
2024-01-02 22:05:00,CELL_003,pico,eMBB,848.98,5.652,0.1897,0,-88.8,-16.93,85.9,52,1
2024-01-02 22:06:00,CELL_017,pico,eMBB,956.97,11.699,0.955,4,-84.7,-17.69,62.3,40,1
2024-01-02 22:07:00,CELL_002,macro,URLLC,244.94,1.721,0.004,6,-90.4,-12.51,48.6,16,1
2024-01-02 22:08:00,CELL_001,macro,mMTC,40.98,23.537,0.6874,3,-93.6,-14.4,33.1,206,1
2024-01-02 22:09:00,CELL_008,macro,URLLC,341.83,1.738,0.0512,2,-104.4,-5.41,47.5,12,1
2024-01-02 22:10:00,CELL_013,pico,HC,1172.53,4.091,0.1004,3,-100.1,-16.43,90.1,7,1
2024-01-02 22:11:00,CELL_015,macro,eMBB,1016.61,8.656,0.4192,3,-71.7,-7.53,74.0,48,1
2024-01-02 22:12:00,CELL_008,macro,HC,1022.96,4.121,0.1317,3,-89.2,-19.95,80.9,7,1
2024-01-02 22:13:00,CELL_012,macro,mMTC,40.05,19.721,0.4267,2,-96.8,-3.76,42.5,193,1
2024-01-02 22:14:00,CELL_012,micro,eMBB,769.91,7.992,0.3893,7,-75.6,-12.03,74.2,38,1
2024-01-02 22:15:00,CELL_014,macro,HC,1169.72,4.902,0.1958,2,-109.6,-10.73,75.2,7,1
2024-01-02 22:16:00,CELL_015,macro,eMBB,773.65,7.318,1.1865,4,-89.6,-7.33,67.8,49,1
2024-01-02 22:17:00,CELL_015,pico,mMTC,52.9,39.323,0.6579,6,-117.4,-4.49,38.0,213,1
2024-01-02 22:18:00,CELL_009,pico,mMTC,43.58,24.608,0.3256,2,-93.1,-13.78,47.0,203,1
2024-01-02 22:19:00,CELL_019,micro,mMTC,42.57,20.704,2.274,1,-107.2,-12.19,14.7,179,1
2024-01-02 22:20:00,CELL_020,macro,URLLC,315.38,1.793,0.1113,1,-82.3,-5.5,59.1,13,0
2024-01-02 22:21:00,CELL_008,macro,eMBB,887.19,11.521,0.7484,4,-119.0,-4.04,79.2,45,1
2024-01-02 22:22:00,CELL_019,micro,URLLC,181.58,1.194,0.0317,5,-101.3,-9.1,49.4,9,1
2024-01-02 22:23:00,CELL_006,macro,eMBB,918.4,8.533,0.6413,1,-118.9,-10.6,82.0,44,1
2024-01-02 22:24:00,CELL_020,pico,mMTC,44.95,27.983,0.7167,6,-82.0,-12.35,18.8,194,1
2024-01-02 22:25:00,CELL_019,micro,mMTC,61.74,27.885,0.3451,1,-82.5,-14.13,37.6,188,1
2024-01-02 22:26:00,CELL_004,macro,HC,1678.47,3.581,0.0153,3,-104.9,-18.87,76.1,10,1
2024-01-02 22:27:00,CELL_007,pico,eMBB,959.11,10.453,0.2465,4,-103.1,-19.01,71.4,51,1
2024-01-02 22:28:00,CELL_004,pico,mMTC,52.35,20.205,3.0419,0,-80.9,-16.55,51.7,184,1
2024-01-02 22:29:00,CELL_012,macro,HC,1127.58,5.146,0.083,1,-112.2,-4.15,93.4,5,1
2024-01-02 22:30:00,CELL_013,micro,mMTC,35.36,30.758,1.5203,7,-88.4,-9.29,42.2,207,1
2024-01-02 22:31:00,CELL_003,macro,eMBB,792.99,8.201,1.1453,5,-113.7,-4.54,63.7,37,1
2024-01-02 22:32:00,CELL_012,macro,eMBB,803.33,11.031,0.2811,3,-92.4,-10.58,65.0,46,1
2024-01-02 22:33:00,CELL_002,macro,eMBB,641.39,5.191,0.4166,1,-73.7,-8.1,68.5,34,1
2024-01-02 22:34:00,CELL_002,micro,URLLC,208.83,1.505,0.0072,5,-113.4,-8.99,71.9,14,1
2024-01-02 22:35:00,CELL_009,pico,URLLC,277.36,1.531,0.0341,2,-100.5,-10.58,59.7,11,1
2024-01-02 22:36:00,CELL_001,micro,HC,1233.86,3.652,0.0044,6,-117.8,-10.94,89.8,7,1
2024-01-02 22:37:00,CELL_008,macro,eMBB,715.77,10.738,0.0204,0,-107.5,-7.72,57.2,44,1
2024-01-02 22:38:00,CELL_006,micro,eMBB,770.94,8.592,0.2636,2,-74.2,-6.79,64.1,54,1
2024-01-02 22:39:00,CELL_006,macro,URLLC,211.94,2.496,0.039,2,-97.0,-9.19,41.6,13,1
2024-01-02 22:40:00,CELL_018,pico,mMTC,41.52,18.946,1.1675,2,-95.4,-13.75,45.1,182,1
2024-01-02 22:41:00,CELL_017,macro,HC,1233.99,4.453,0.0041,3,-86.6,-7.85,99.0,9,1
2024-01-02 22:42:00,CELL_012,macro,mMTC,86.19,26.692,0.0101,3,-119.5,-9.83,42.6,184,1
2024-01-02 22:43:00,CELL_006,macro,URLLC,286.32,2.561,0.0776,3,-90.7,-18.14,63.1,5,1
2024-01-02 22:44:00,CELL_008,micro,URLLC,306.68,1.704,0.0469,1,-119.2,-19.13,56.6,14,1
2024-01-02 22:45:00,CELL_019,macro,mMTC,55.26,23.062,0.425,1,-114.6,-9.81,42.0,197,1
2024-01-02 22:46:00,CELL_010,micro,URLLC,300.02,1.715,0.0312,4,-99.3,-16.09,66.1,12,1
2024-01-02 22:47:00,CELL_001,macro,eMBB,711.38,9.941,0.5908,4,-102.1,-9.08,73.3,33,1
2024-01-02 22:48:00,CELL_013,macro,eMBB,684.64,9.637,0.1458,4,-115.2,-16.46,72.0,45,1
2024-01-02 22:49:00,CELL_017,macro,eMBB,789.73,6.685,0.8851,2,-70.7,-10.81,81.6,43,1
2024-01-02 22:50:00,CELL_003,pico,mMTC,38.28,21.68,2.3737,3,-98.0,-17.0,33.6,204,1
2024-01-02 22:51:00,CELL_008,pico,eMBB,937.81,6.2,0.1664,8,-87.1,-11.87,61.0,65,1
2024-01-02 22:52:00,CELL_014,macro,eMBB,706.94,6.129,0.2236,3,-76.2,-3.99,73.3,42,1
2024-01-02 22:53:00,CELL_003,macro,eMBB,622.3,7.785,0.2454,3,-81.7,-18.41,79.4,36,1
2024-01-02 22:54:00,CELL_016,macro,URLLC,278.32,1.308,0.0285,4,-91.5,-6.17,61.3,5,1
2024-01-02 22:55:00,CELL_013,micro,eMBB,853.28,12.389,0.2742,1,-80.0,-9.5,50.6,45,1
2024-01-02 22:56:00,CELL_020,macro,URLLC,279.03,1.911,0.0169,7,-94.8,-18.33,62.7,12,1
2024-01-02 22:57:00,CELL_017,pico,eMBB,768.48,8.734,0.4512,0,-73.8,-5.32,86.1,36,1
2024-01-02 22:58:00,CELL_013,pico,eMBB,867.08,5.815,0.4615,3,-82.3,-16.54,74.4,52,1
2024-01-02 22:59:00,CELL_006,macro,URLLC,189.05,1.68,0.1088,5,-83.6,-15.62,48.7,14,0
2024-01-02 23:00:00,CELL_017,macro,eMBB,819.26,5.12,0.0412,4,-87.2,-15.19,51.6,42,1
2024-01-02 23:01:00,CELL_014,pico,eMBB,545.94,10.035,0.3867,1,-115.0,-16.99,68.7,42,1
2024-01-02 23:02:00,CELL_017,pico,eMBB,822.77,7.168,0.1274,2,-75.3,-3.36,91.4,43,1
2024-01-02 23:03:00,CELL_008,macro,mMTC,40.11,13.026,0.1868,3,-102.7,-11.93,12.4,199,1
2024-01-02 23:04:00,CELL_011,macro,URLLC,250.48,1.986,0.1206,4,-85.1,-14.18,52.0,4,0
2024-01-02 23:05:00,CELL_020,macro,eMBB,1018.96,6.99,0.3058,4,-100.7,-5.22,77.2,38,1
2024-01-02 23:06:00,CELL_001,macro,eMBB,894.23,10.903,0.1677,4,-97.5,-12.08,89.8,43,1
2024-01-02 23:07:00,CELL_007,macro,HC,1099.04,4.561,0.007,1,-74.9,-10.24,89.1,9,1
2024-01-02 23:08:00,CELL_017,macro,URLLC,361.8,1.885,0.2226,3,-113.6,-12.98,59.5,8,0
2024-01-02 23:09:00,CELL_010,micro,URLLC,232.94,1.938,0.0758,3,-89.4,-15.37,41.7,19,1
2024-01-02 23:10:00,CELL_011,macro,mMTC,25.37,27.922,0.4065,3,-106.4,-10.23,33.5,209,1
2024-01-02 23:11:00,CELL_009,macro,mMTC,35.13,25.785,0.6328,0,-80.1,-11.67,39.2,195,1
